Provincia;Cod;Municipio;Total_Poblacion;Nacidos_ES;Nacidos_NO_ES;Total_Europa;Total_Unión_Europea;Alemania;Bulgaria;Francia;Italia;Polonia;Portugal;Reino_Unido;Rumanía;Total_Europa_No_Comunitaria;Rusia;Ucrania;Total_Africa;Argelia;Marruecos;Nigeria;Senegal;Total_América;Argentina;Bolivia;Brasil;Colombia;Cuba;Chile;Ecuador;Paraguay;Perú;Rep._Dominicana;Uruguay;Venezuela;Total_Asia;China;Pakistán;Oceanía;
Avila;05065;"Crespos";515;502;13;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;6;0;0;0;1;2;0;2;0;0;1;0;0;0;0;0;0;
Avila;05066;"Cuevas del Valle";507;491;16;12;11;4;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05903;"Diego del Carpio";154;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05069;"Donjimeno";80;79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05070;"Donvidas";36;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05072;"Espinosa de los Caballeros";97;96;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05073;"Flores de Ávila";314;311;3;1;1;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05074;"Fontiveros";758;744;14;4;4;1;0;2;0;0;0;0;1;0;0;0;3;1;2;0;0;3;0;0;0;0;0;0;0;0;1;2;0;0;4;0;0;0;
Avila;05075;"Fresnedilla";122;114;8;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;6;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;
Avila;05076;"Fresno,El";597;581;16;11;11;1;5;0;0;0;0;0;5;0;0;0;3;0;3;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Avila;05077;"Fuente el Saúz";173;172;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05078;"Fuentes de Año";117;115;2;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05079;"Gallegos de Altamiros";69;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05080;"Gallegos de Sobrinos";55;54;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05081;"Garganta del Villar";41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05082;"Gavilanes";615;581;34;16;13;1;3;4;0;0;0;4;0;3;0;2;8;0;6;0;0;10;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;
Avila;05083;"Gemuño";161;154;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05085;"Gil García";41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05084;"Gilbuena";74;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05086;"Gimialcón";82;81;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05087;"Gotarrendura";162;158;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;
Avila;05088;"Grandes y San Martín";28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05089;"Guisando";534;526;8;5;4;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;
Avila;05090;"Gutierre";83;82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05092;"Hernansancho";171;165;6;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05093;"Herradón de Pinares";524;449;75;19;19;0;1;0;0;0;3;0;15;0;0;0;52;0;51;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;
Avila;05094;"Herreros de Suso";135;133;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05095;"Higuera de las Dueñas";297;284;13;6;5;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;7;1;0;1;0;0;3;1;0;1;0;0;0;0;0;0;0;
Avila;05096;"Hija de Dios,La";81;79;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Avila;05097;"Horcajada,La";511;507;4;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Avila;05099;"Horcajo de las Torres";541;535;6;6;5;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05100;"Hornillo,El";311;295;16;11;9;0;0;8;0;0;1;0;0;2;0;1;0;0;0;0;0;5;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
Avila;05102;"Hoyo de Pinares,El";2267;2109;158;25;23;3;0;8;2;3;1;1;5;2;0;1;87;0;87;0;0;38;9;3;2;4;0;2;4;2;0;8;0;1;8;5;0;0
Avila;05101;"Hoyocasero";310;303;7;4;4;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
Avila;05103;"Hoyorredondo";75;74;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05106;"Hoyos de Miguel Muñoz";34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05104;"Hoyos del Collado";37;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05105;"Hoyos del Espino";391;368;23;6;6;0;0;1;0;0;0;0;5;0;0;0;4;0;0;0;0;13;0;0;0;0;2;0;0;0;2;8;0;0;0;0;0;0;
Avila;05107;"Hurtumpascual";58;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05108;"Junciana";49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05109;"Langa";505;503;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05110;"Lanzahíta";885;798;87;79;76;3;49;16;0;0;7;0;1;3;1;1;5;0;5;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;
Avila;05113;"Llanos de Tormes,Los";72;69;3;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Avila;05112;"Losar del Barco,El";109;107;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Avila;05114;"Madrigal de las Altas Torres";1503;1473;30;12;12;3;0;4;0;0;1;0;4;0;0;0;0;0;0;0;0;18;0;0;0;8;0;0;5;0;1;1;0;1;0;0;0;0;
Avila;05115;"Maello";627;563;64;43;38;2;4;0;1;3;3;2;22;5;0;0;3;0;2;0;0;18;0;0;2;3;2;2;3;0;1;0;0;0;0;0;0;0;
Avila;05116;"Malpartida de Corneja";113;111;2;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05117;"Mamblas";215;212;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05118;"Mancera de Arriba";87;86;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05119;"Manjabálago y Ortigosa de Rioalmar";32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05120;"Marlín";39;35;4;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05121;"Martiherrero";306;293;13;3;2;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;6;0;4;2;0;0;0;0;0;0;0;0;0;3;0;0;0;
Avila;05122;"Martínez";132;126;6;3;3;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05123;"Mediana de Voltoya";106;102;4;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05124;"Medinilla";106;105;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05125;"Mengamuñoz";63;61;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
Avila;05126;"Mesegar de Corneja";70;69;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
Avila;05127;"Mijares";755;715;40;17;17;2;0;12;0;0;0;0;3;0;0;0;13;0;13;0;0;10;1;1;2;3;0;0;0;1;0;1;0;1;0;0;0;0;
Avila;05128;"Mingorría";400;384;16;2;1;1;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;8;0;0;0;7;0;0;0;0;0;0;1;0;1;1;0;0;
Avila;05129;"Mirón,El";128;127;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Avila;05130;"Mironcillo";97;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05131;"Mirueña de los Infanzones";100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05132;"Mombeltrán";1111;1057;54;31;29;1;3;23;0;0;1;0;1;2;1;0;3;0;2;0;1;20;0;2;5;0;2;0;0;0;0;8;1;2;0;0;0;0;
Avila;05133;"Monsalupe";73;72;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05134;"Moraleja de Matacabras";52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05135;"Muñana";426;407;19;14;14;2;0;0;0;0;1;0;10;0;0;0;1;0;1;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05136;"Muñico";112;101;11;11;2;0;0;1;0;1;0;0;0;9;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05138;"Muñogalindo";369;345;24;13;13;0;0;0;0;9;0;0;4;0;0;0;0;0;0;0;0;11;0;0;0;1;1;0;7;0;1;1;0;0;0;0;0;0;
Avila;05139;"Muñogrande";69;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05140;"Muñomer del Peco";128;119;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;
Avila;05141;"Muñopepe";110;105;5;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05142;"Muñosancho";103;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05143;"Muñotello";62;61;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05144;"Narrillos del Álamo";83;80;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
Avila;05145;"Narrillos del Rebollar";52;51;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05149;"Narros de Saldueña";104;101;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
Avila;05147;"Narros del Castillo";171;167;4;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05148;"Narros del Puerto";26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05152;"Nava de Arévalo";775;746;29;18;18;1;4;0;0;2;0;0;10;0;0;0;0;0;0;0;0;10;0;2;0;5;0;0;0;0;2;0;0;0;1;1;0;0;
Avila;05153;"Nava del Barco";105;104;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
Avila;05151;"Navacepedilla de Corneja";104;96;8;5;5;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05154;"Navadijos";41;38;3;2;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05155;"Navaescurial";57;52;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05156;"Navahondilla";324;282;42;16;16;1;0;3;0;2;1;0;8;0;0;0;4;0;1;1;0;20;4;6;0;1;1;0;1;3;1;0;0;1;2;0;0;0;
Avila;05157;"Navalacruz";251;235;16;14;14;5;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
Avila;05158;"Navalmoral";355;337;18;14;12;3;0;6;0;0;2;0;1;2;2;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05159;"Navalonguilla";256;251;5;3;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
Avila;05160;"Navalosa";332;327;5;2;0;0;0;0;0;0;0;0;0;2;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05161;"Navalperal de Pinares";818;657;161;42;41;1;0;3;0;0;0;0;33;1;0;1;113;0;113;0;0;5;0;0;1;2;0;0;1;0;1;0;0;0;1;1;0;0;
Avila;05162;"Navalperal de Tormes";93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05163;"Navaluenga";1967;1828;139;44;43;5;0;12;0;0;6;3;12;1;0;0;19;0;18;0;1;73;3;1;9;9;4;1;6;26;1;9;1;1;3;3;0;0;
Avila;05164;"Navaquesera";24;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05165;"Navarredonda de Gredos";458;418;40;33;33;0;0;2;0;0;0;1;29;0;0;0;3;0;2;0;0;4;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;
Avila;05166;"Navarredondilla";195;183;12;5;5;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05167;"Navarrevisca";292;257;35;5;5;0;2;2;0;0;0;1;0;0;0;0;1;0;1;0;0;29;0;1;0;0;0;0;0;0;28;0;0;0;0;0;0;0;
Avila;05168;"Navas del Marqués,Las";5272;4479;793;208;194;4;12;5;1;8;3;2;157;14;1;10;501;0;499;1;0;69;9;5;7;5;2;1;26;0;3;3;2;1;14;14;0;1
Avila;05169;"Navatalgordo";237;232;5;5;5;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05170;"Navatejares";57;54;3;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05171;"Neila de San Miguel";73;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05172;"Niharra";178;136;42;21;21;0;3;0;0;1;0;1;16;0;0;0;21;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05173;"Ojos";67;62;5;5;3;1;0;0;1;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05174;"Orbita";78;77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Avila;05175;"Oso,El";173;166;7;3;2;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
Avila;05176;"Padiernos";291;269;22;4;3;1;0;0;0;0;1;0;1;1;0;0;17;0;16;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Avila;05177;"Pajares de Adaja";186;168;18;18;17;0;13;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05178;"Palacios de Goda";423;406;17;17;17;2;0;0;0;0;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05179;"Papatrigo";252;244;8;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
Avila;05180;"Parral,El";74;73;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Avila;05181;"Pascualcobo";50;48;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05182;"Pedro Bernardo";892;850;42;33;33;2;15;0;1;0;0;1;12;0;0;0;2;0;2;0;0;7;2;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;
Avila;05183;"Pedro";151;145;6;6;5;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05184;"Peguerinos";308;255;53;13;11;0;3;1;3;0;0;0;4;2;2;0;18;0;16;0;0;22;3;0;0;8;1;4;0;2;0;0;0;0;0;0;0;0;
Avila;05185;"Peñalba de Ávila";108;105;3;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05186;"Piedrahíta";1848;1759;89;45;44;1;0;0;2;0;9;0;31;1;0;0;6;0;4;0;0;36;1;12;3;0;1;0;2;1;0;12;1;2;2;2;0;0;
Avila;05187;"Piedralaves";2130;1998;132;66;62;5;3;10;0;18;4;3;18;4;1;2;7;0;7;0;0;58;8;0;2;3;2;1;15;2;10;1;5;2;1;0;0;0;
Avila;05188;"Poveda";47;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05189;"Poyales del Hoyo";556;484;72;63;60;1;4;3;0;0;1;0;48;3;0;3;0;0;0;0;0;9;0;0;0;0;2;1;2;0;0;0;3;0;0;0;0;0;
Avila;05190;"Pozanco";50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05191;"Pradosegar";132;123;9;2;2;0;0;0;0;0;0;0;2;0;0;0;4;0;4;0;0;3;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;
Avila;05192;"Puerto Castilla";116;113;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05193;"Rasueros";201;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05194;"Riocabado";150;149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05195;"Riofrío";224;223;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05196;"Rivilla de Barajas";58;55;3;3;3;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05197;"Salobral";107;100;7;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;4;0;0;1;0;0;0;0;0;0;
Avila;05198;"Salvadiós";77;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05199;"San Bartolomé de Béjar";41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05200;"San Bartolomé de Corneja";48;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05201;"San Bartolomé de Pinares";581;574;7;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;
Avila;05206;"San Esteban de los Patos";36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05208;"San Esteban de Zapardiel";40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05207;"San Esteban del Valle";791;760;31;11;9;0;0;6;0;0;1;0;2;2;0;0;1;0;1;0;0;19;1;0;0;0;16;0;0;0;0;1;0;0;0;0;0;0;
Avila;05209;"San García de Ingelmos";85;84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Avila;05901;"San Juan de Gredos";269;263;6;3;3;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Avila;05210;"San Juan de la Encinilla";89;87;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Avila;05211;"San Juan de la Nava";512;493;19;13;13;3;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;
Avila;05212;"San Juan del Molinillo";216;205;11;11;10;5;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05213;"San Juan del Olmo";104;101;3;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;
Avila;05214;"San Lorenzo de Tormes";41;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;
Avila;05215;"San Martín de la Vega del Alberche";177;170;7;3;3;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;
Avila;05216;"San Martín del Pimpollar";177;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05217;"San Miguel de Corneja";57;56;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05218;"San Miguel de Serrezuela";132;125;7;3;3;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05219;"San Pascual";43;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Avila;05220;"San Pedro del Arroyo";441;405;36;14;13;1;0;0;0;2;0;0;10;1;0;0;2;0;2;0;0;20;0;1;0;2;1;0;1;0;5;1;0;0;0;0;0;0;
Avila;05231;"San Vicente de Arévalo";185;181;4;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
